
In [3]: s.strip_dirs().sort_stats("time").print_stats()                                                                                                                                                     
Wed Dec 26 21:55:21 2018    Profile.prof

         181559334 function calls (177492916 primitive calls) in 5626.720 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       89 1804.680   20.277 1804.680   20.277 {built-in method scipy.signal.sigtools._medfilt2d}
      268 1037.329    3.871 1037.329    3.871 {built-in method scipy.ndimage._nd_image.geometric_transform}
       37    0.000    0.000    0.000    0.000 argparse.py:1495(_pop_action_class)
       29    0.000    0.000    0.000    0.000 config.py:550(_get_root)
       48    0.000    0.000    0.000    0.000 _validators.py:221(validate_bool_kwarg)
        3    0.000    0.000    0.003    0.001 generic.py:2783(_take)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tree.py:1187(CompFor)
        1    0.000    0.000    0.002    0.002 kernelspec.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       18    0.000    0.000   12.029    0.668 request.py:496(_call_chain)
       31    0.000    0.000    0.001    0.000 generic.py:164(_validate_dtype)
        3    0.000    0.000    0.001    0.000 generic.py:5009(copy)
       33    0.000    0.000    0.000    0.000 traitlets.py:919(__init__)
        1    0.000    0.000    0.000    0.000 context.py:23(<module>)
        1    0.000    0.000    0.000    0.000 run_in_terminal.py:3(<module>)
        1    0.000    0.000    0.002    0.002 page_navigation.py:4(<module>)
        1    0.000    0.000    0.093    0.093 mouse.py:1(<module>)
        1    0.000    0.000    0.001    0.001 screen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pylabtools.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ioloop.py:85(IOLoop)
        9    0.000    0.000    0.000    0.000 client.py:518(_read_and_discard_trailer)
       18    0.000    0.000    0.000    0.000 feedparser.py:122(pushlines)
        9    0.000    0.000    0.001    0.000 socket.py:406(_decref_socketios)
       23    0.000    0.000    1.395    0.061 console.py:51(OutStream)
        9    0.000    0.000    0.001    0.000 generic.py:3171(_update_inplace)
        2    0.000    0.000    0.001    0.000 indexing.py:298(_setitem_with_indexer)
        3    0.000    0.000    0.000    0.000 indexing.py:2441(maybe_convert_indices)
       60    0.000    0.000    0.000    0.000 internals.py:3490(<genexpr>)
        3    0.000    0.000    0.012    0.004 client.py:89(_parse_links)
        7    0.000    0.000    0.000    0.000 traitlets.py:2150(__init__)
        1    0.000    0.000    0.000    0.000 excolors.py:18(exception_colors)
        1    0.000    0.000    0.000    0.000 pdb.py:136(Pdb)
        1    0.000    0.000    0.000    0.000 profiledir.py:28(ProfileDir)
       37    0.000    0.000    0.000    0.000 magic_arguments.py:180(__call__)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cli.py:1(<module>)
        1    0.000    0.000    0.008    0.008 basic.py:2(<module>)
        1    0.000    0.000    0.000    0.000 emacs.py:2(<module>)
       32    0.000    0.000    0.000    0.000 normalizer.py:76(register_rule)
        1    0.000    0.000    0.001    0.001 pep8.py:1(<module>)
        1    0.000    0.000    0.001    0.001 helpers.py:3(<module>)
        1    0.000    0.000    0.007    0.007 basic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.write}
       20    0.000    0.000    0.000    0.000 argparse.py:879(__init__)
       58    0.000    0.000    0.000    0.000 config.py:565(_get_deprecated_option)
       10    0.000    0.000    0.005    0.001 frame.py:7453(_to_arrays)
        3    0.000    0.000    5.792    1.931 json.py:185(series_struct)
        1    0.000    0.000    0.000    0.000 compilerop.py:11(<module>)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pickleshare.py:34(<module>)
        1    0.000    0.000    0.000    0.000 application.py:46(Application)
        1    0.000    0.000    0.000    0.000 log.py:3(<module>)
        1    0.000    0.000    0.003    0.003 key_bindings.py:36(<module>)
        1    0.000    0.000    0.001    0.001 style.py:10(<module>)
        1    0.000    0.000    0.001    0.001 prefix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 client.py:77(BlockingKernelClient)
       18    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
       23    0.000    0.000    0.000    0.000 __init__.py:117(getLevelName)
       11    0.000    0.000    0.011    0.001 argparse.py:283(format_help)
        9    0.000    0.000   12.029    1.337 request.py:535(_open)
       21    0.000    0.000    0.000    0.000 six.py:829(__prepare__)
       44    0.000    0.000    0.000    0.000 generic.py:438(_info_axis)
        1    0.000    0.000    0.000    0.000 bdb.py:1(<module>)
        1    0.000    0.000    0.003    0.003 coloransi.py:3(<module>)
        1    0.000    0.000    0.000    0.000 events.py:210(AbstractEventLoop)
        1    0.000    0.000    0.001    0.001 history.py:472(HistoryManager)
        1    0.000    0.000    0.000    0.000 dialogs.py:3(<module>)
       25    0.000    0.000    0.000    0.000 cache.py:18(func)
        1    0.000    0.000    0.000    0.000 tracker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:4(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:1879(getLogger)
       37    0.000    0.000    0.000    0.000 argparse.py:1508(_check_conflict)
        9    0.000    0.000    0.001    0.000 generic.py:2521(_maybe_cache_changed)
        6    0.000    0.000    0.000    0.000 config.py:116(check_supported)
        3    0.000    0.000    0.000    0.000 expressions.py:60(_evaluate_standard)
       21    0.000    0.000    0.000    0.000 traitlets.py:941(class_init)
       19    0.000    0.000    0.000    0.000 traitlets.py:2558(class_init)
        1    0.000    0.000    0.000    0.000 configurable.py:33(Configurable)
        1    0.000    0.000    0.000    0.000 formatters.py:34(DisplayFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:567(PlainTextFormatter)
        1    0.000    0.000    0.002    0.002 history.py:138(HistoryAccessor)
        1    0.000    0.000    0.000    0.000 document.py:71(Document)
        1    0.000    0.000    0.000    0.000 history.py:8(<module>)
        1    0.000    0.000    0.000    0.000 patch_stdout.py:19(<module>)
        1    0.000    0.000    0.000    0.000 normalizer.py:1(<module>)
       68    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        8    0.000    0.000    0.000    0.000 enum.py:373(__setattr__)
        3    0.000    0.000    0.003    0.001 ops.py:1030(safe_na_op)
       11    0.000    0.000    0.001    0.000 generic.py:2543(_maybe_update_cacher)
        7    0.000    0.000    0.000    0.000 traitlets.py:2151(<listcomp>)
        1    0.000    0.000    0.011    0.011 search.py:7(<module>)
        1    0.000    0.000    0.000    0.000 client.py:35(KernelClient)
        1    0.000    0.000    0.002    0.002 adapter.py:1(<module>)
      168    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       27    0.000    0.000    0.000    0.000 inspect.py:2997(bind)
        9    0.000    0.000    2.741    0.305 client.py:1226(request)
       23    0.000    0.000    0.000    0.000 dtypes.py:584(is_dtype)
        4    0.000    0.000    0.000    0.000 nanops.py:202(_get_values)
        9    0.000    0.000    0.002    0.000 generic.py:645(_set_axis)
        1    0.000    0.000    0.001    0.001 check.py:1(<module>)
        1    0.000    0.000    0.000    0.000 prefilter.py:78(PrefilterManager)
        1    0.000    0.000    0.292    0.292 __init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 base.py:15(Output)
        1    0.000    0.000    0.000    0.000 dummy.py:4(<module>)
        1    0.000    0.000    0.001    0.001 debug.py:1(<module>)
        1    0.000    0.000    0.005    0.005 script.py:1(<module>)
        1    0.000    0.000    0.002    0.002 client.py:4(<module>)
        1    0.000    0.000    0.000    0.000 multikernelmanager.py:1(<module>)
       11    0.000    0.000    0.014    0.001 warnings.py:10(showwarning)
        5    0.000    0.000    0.000    0.000 enum.py:791(_create_pseudo_member_)
        9    0.000    0.000    0.000    0.000 parse.py:934(splittype)
        9    0.000    0.000    0.001    0.000 client.py:398(_close_conn)
        9    0.000    0.000    0.000    0.000 client.py:934(close)
       29    0.000    0.000    0.000    0.000 internals.py:4742(external_values)
        6    0.000    0.000    0.000    0.000 internals.py:5127(_vstack)
       10    0.000    0.000    0.000    0.000 application.py:664(boolean_flag)
        1    0.000    0.000    0.000    0.000 runpy.py:8(<module>)
        1    0.000    0.000    0.000    0.000 displayhook.py:23(DisplayHook)
        1    0.000    0.000    0.000    0.000 parser_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 completion.py:1(<module>)
        1    0.000    0.000    0.001    0.001 localinterfaces.py:1(<module>)
        1    0.000    0.000    0.001    0.001 zmqstream.py:24(<module>)
        1    0.000    0.000    0.002    0.002 jsonutil.py:2(<module>)
       39    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
       19    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       18    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        1    0.000    0.000 5626.741 5626.741 analyse.py:82(run)
       22    0.000    0.000    0.001    0.000 argparse.py:276(add_arguments)
       27    0.000    0.000    0.000    0.000 frame.py:844(__len__)
       27    0.000    0.000    0.000    0.000 frame.py:3165(_ensure_valid_index)
        1    0.000    0.000    0.000    0.000 pty_spawn.py:29(spawn)
       15    0.000    0.000    0.001    0.000 lexer.py:45(__new__)
        1    0.000    0.000    0.000    0.000 displaypub.py:13(<module>)
        1    0.000    0.000    0.000    0.000 async_generator.py:17(<module>)
        1    0.000    0.000    0.000    0.000 scroll.py:7(<module>)
       47    0.000    0.000    0.000    0.000 named_commands.py:34(decorator)
        1    0.000    0.000    0.000    0.000 prompt.py:128(PromptSession)
        1    0.000    0.000    0.000    0.000 open_in_editor.py:3(<module>)
        1    0.000    0.000    0.000    0.000 param.py:1(<module>)
        1    0.000    0.000    0.004    0.004 history.py:2(<module>)
        1    0.000    0.000    0.003    0.003 jsonapi.py:13(<module>)
     10/2    0.000    0.000    0.000    0.000 arrayprint.py:694(recurser)
        6    0.000    0.000    0.006    0.001 tokenize.py:374(read_or_stop)
        9    0.000    0.000    0.000    0.000 argparse.py:1443(_get_positional_kwargs)
       29    0.000    0.000    0.000    0.000 config.py:96(_get_option)
        2    0.000    0.000    0.002    0.001 series.py:1240(to_string)
        8    0.000    0.000    0.000    0.000 ipstruct.py:41(__init__)
        1    0.000    0.000    0.029    0.029 _process_posix.py:4(<module>)
        1    0.000    0.000    0.000    0.000 spawnbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:53(BaseSelectorEventLoop)
        1    0.000    0.000    0.002    0.002 splitinput.py:10(<module>)
        1    0.000    0.000    0.000    0.000 hooks.py:29(<module>)
        1    0.000    0.000    0.005    0.005 wcwidth.py:70(<module>)
        1    0.000    0.000    0.002    0.002 future.py:3(<module>)
        1    0.000    0.000    0.000    0.000 base.py:2(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:3(<module>)
        1    0.000    0.000    0.003    0.003 tree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 classes.py:37(BaseDefinition)
        1    0.000    0.000    0.004    0.004 history.py:36(HistoryMagics)
        1    0.000    0.000    0.003    0.003 script.py:68(ScriptMagics)
        1    0.000    0.000    0.157    0.157 connect.py:2(<module>)
       18    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x1127e46a8}
       18    0.000    0.000    0.000    0.000 argparse.py:902(__init__)
        9    0.000    0.000    2.740    0.304 client.py:1213(endheaders)
        3    0.000    0.000    0.000    0.000 cast.py:44(maybe_convert_platform)
        9    0.000    0.000    0.000    0.000 generic.py:317(_construct_axes_from_arguments)
        3    0.000    0.000    0.001    0.000 internals.py:3895(copy)
        1    0.000    0.000    0.002    0.002 sysinfo.py:4(<module>)
        1    0.000    0.000    0.000    0.000 format_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 named_colors.py:4(<module>)
        3    0.000    0.000    0.000    0.000 weakref.py:354(__init__)
       44    0.000    0.000    0.000    0.000 argparse.py:249(add_text)
        9    0.000    0.000    0.000    0.000 request.py:634(http_response)
        9    0.000    0.000    0.000    0.000 client.py:369(_check_close)
        2    0.000    0.000    0.000    0.000 printing.py:12(adjoin)
        2    0.000    0.000    0.000    0.000 nanops.py:69(_f)
       15    0.000    0.000    0.000    0.000 ops.py:953(_align_method_SERIES)
        4    0.000    0.000    0.000    0.000 _version.py:1(<module>)
       11    0.000    0.000    0.020    0.002 magic_arguments.py:201(__call__)
        1    0.000    0.000    0.000    0.000 controls.py:424(BufferControl)
        1    0.000    0.000    0.000    0.000 simplegeneric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 recursion.py:27(<module>)
       23    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
        1    0.000    0.000    0.001    0.001 tempfile.py:287(gettempdir)
        8    0.000    0.000    0.000    0.000 indexing.py:255(_convert_scalar_indexer)
       48    0.000    0.000    0.000    0.000 internals.py:166(_consolidate_key)
       53    0.000    0.000    0.000    0.000 internals.py:3561(<genexpr>)
        1    0.000    0.000    0.031    0.031 process.py:4(<module>)
        5    0.000    0.000    0.000    0.000 coroutines.py:104(coroutine)
        1    0.000    0.000    0.000    0.000 locks.py:101(Lock)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html.py:1(<module>)
        1    0.000    0.000    0.008    0.008 keywords.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.002    0.002 common.py:1(<module>)
       18    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       36    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        7    0.000    0.000    0.001    0.000 enum.py:821(__or__)
        9    0.000    0.000    0.000    0.000 parse.py:1009(splittag)
        9    0.000    0.000    0.000    0.000 client.py:415(flush)
       24    0.000    0.000    0.000    0.000 internals.py:184(is_categorical_astype)
        7    0.000    0.000    0.000    0.000 indexing.py:2345(check_bool_indexer)
       39    0.000    0.000    0.000    0.000 internals.py:3776(is_consolidated)
        9    0.000    0.000    0.000    0.000 internals.py:5260(_safe_reshape)
        1    0.000    0.000    0.002    0.002 mimetypes.py:24(<module>)
       45    0.000    0.000    0.000    0.000 lexer.py:305(bygroups)
        1    0.000    0.000    0.001    0.001 alias.py:9(<module>)
        1    0.000    0.000    0.000    0.000 completion.py:3(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:17(Layout)
        1    0.000    0.000    0.000    0.000 settings.py:52(<module>)
        1    0.000    0.000    0.000    0.000 iostream.py:265(OutStream)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       22    0.000    0.000    0.001    0.000 gettext.py:624(gettext)
       29    0.000    0.000    0.000    0.000 config.py:226(__call__)
       12    0.000    0.000    0.000    0.000 base.py:1976(is_all_dates)
        3    0.000    0.000    0.003    0.001 frame.py:2707(_getitem_array)
        2    0.000    0.000    0.001    0.000 format.py:861(format_array)
        1    0.000    0.000    0.000    0.000 terminal.py:10(<module>)
        1    0.000    0.000    0.000    0.000 regexopt.py:11(<module>)
        1    0.000    0.000    0.000    0.000 extensions.py:2(<module>)
        1    0.000    0.000    0.000    0.000 typeahead.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:17(__init__)
        1    0.000    0.000    0.000    0.000 project.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:43(Socket)
        1    0.000    0.000    0.004    0.004 asyncio.py:20(<module>)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
       72    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       85    0.000    0.000    0.000    0.000 enum.py:614(name)
        3    0.000    0.000    0.000    0.000 sre_parse.py:951(parse_template)
        2    0.000    0.000    0.000    0.000 shutil.py:1064(get_terminal_size)
      111    0.000    0.000    0.000    0.000 inspect.py:2826(return_annotation)
        2    0.000    0.000    0.000    0.000 _strptime.py:247(pattern)
        8    0.000    0.000    0.000    0.000 common.py:647(is_datetimelike)
       16    0.000    0.000    0.000    0.000 base.py:1647(_convert_scalar_indexer)
        9    0.000    0.000    0.000    0.000 base.py:2465(identical)
        2    0.000    0.000    0.000    0.000 format.py:169(__init__)
      100    0.000    0.000    0.000    0.000 internals.py:4774(_consolidate_inplace)
        8    0.000    0.000    0.000    0.000 coloransi.py:113(__init__)
        1    0.000    0.000    0.000    0.000 embed.py:110(InteractiveShellEmbed)
       36    0.000    0.000    0.000    0.000 magic_arguments.py:224(__init__)
        1    0.000    0.000    0.007    0.007 display.py:4(<module>)
        1    0.000    0.000    0.000    0.000 async_helpers.py:11(<module>)
        1    0.000    0.000    0.020    0.020 coroutine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dummy.py:1(<module>)
        1    0.000    0.000    0.002    0.002 fake.py:5(<module>)
        1    0.000    0.000    0.001    0.001 storemagic.py:11(<module>)
        2    0.000    0.000    0.000    0.000 arrayprint.py:499(array2string)
       11    0.000    0.000    0.000    0.000 argparse.py:657(_fill_text)
        9    0.000    0.000    0.000    0.000 parser.py:18(__init__)
       21    0.000    0.000    0.000    0.000 inference.py:447(is_sequence)
       15    0.000    0.000    0.000    0.000 common.py:1405(needs_i8_conversion)
        6    0.000    0.000    0.000    0.000 numeric.py:35(__new__)
        9    0.000    0.000    0.002    0.000 internals.py:3315(set_axis)
       88    0.000    0.000    0.000    0.000 series.py:349(_constructor)
        1    0.000    0.000    0.000    0.000 getpass.py:11(<module>)
        1    0.000    0.000    0.002    0.002 base_futures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 displayhook.py:5(<module>)
        1    0.000    0.000    0.000    0.000 tempdir.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:11(Parser)
        1    0.000    0.000    0.000    0.000 lazy_context.py:1(<module>)
        1    0.000    0.000    0.002    0.002 launcher.py:1(<module>)
        1    0.000    0.000    0.000    0.000 clientabc.py:22(KernelClientABC)
        7    0.000    0.000    0.000    0.000 client.py:39(reqrep)
       23    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       18    0.000    0.000    0.000    0.000 request.py:411(add_unredirected_header)
        9    0.000    0.000    0.000    0.000 client.py:871(_get_hostport)
       18    0.000    0.000    0.000    0.000 base.py:4117(_maybe_cast_indexer)
       18    0.000    0.000    0.000    0.000 generic.py:3674(<genexpr>)
        2    0.000    0.000    0.002    0.001 indexing.py:1225(_convert_to_indexer)
        6    0.000    0.000    0.004    0.001 indexing.py:1463(__getitem__)
        2    0.000    0.000    0.000    0.000 encoding.py:38(getdefaultencoding)
       11    0.000    0.000    0.000    0.000 loader.py:252(__getitem__)
       11    0.000    0.000    0.000    0.000 magic_arguments.py:102(add_usage)
        1    0.000    0.000    0.000    0.000 magic.py:285(MagicsManager)
        1    0.000    0.000    0.000    0.000 python.py:748(DgLexer)
        1    0.000    0.000    0.012    0.012 __init__.py:23(<module>)
        1    0.000    0.000    0.034    0.034 current.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cache.py:13(<module>)
        1    0.000    0.000    0.000    0.000 module.py:41(ModuleContext)
       65    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        6    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        9    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
       16    0.000    0.000    0.000    0.000 random.py:224(_randbelow)
       45    0.000    0.000    0.000    0.000 client.py:986(_output)
        9    0.000    0.000    0.000    0.000 generic.py:2504(_reset_cacher)
        2    0.000    0.000    0.000    0.000 generic.py:9675(logical_func)
        2    0.000    0.000    0.001    0.001 format.py:262(to_string)
       48    0.000    0.000    0.000    0.000 internals.py:5063(<lambda>)
        1    0.000    0.000    0.000    0.000 debugger.py:214(Pdb)
        1    0.000    0.000    0.000    0.000 cmd.py:43(<module>)
        1    0.000    0.000    0.000    0.000 python.py:491(PythonTracebackLexer)
        6    0.000    0.000    0.000    0.000 cache.py:19(__init__)
        1    0.000    0.000    0.000    0.000 containers.py:1129(Window)
        1    0.000    0.000    0.000    0.000 completer.py:568(Completer)
        1    0.000    0.000    0.016    0.016 generator.py:27(<module>)
        1    0.000    0.000    0.014    0.014 grammar_parser.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:88(Evaluator)
        1    0.000    0.000    0.000    0.000 access.py:183(DirectObjectAccess)
        1    0.000    0.000    0.000    0.000 ptutils.py:5(<module>)
        1    0.000    0.000    0.004    0.004 pylab.py:37(PylabMagics)
        1    0.000    0.000    0.000    0.000 backgroundjobs.py:23(<module>)
       18    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
        9    0.000    0.000    0.000    0.000 parse.py:947(splithost)
       22    0.000    0.000    0.000    0.000 argparse.py:245(end_section)
        2    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.array_equivalent_object}
       18    0.000    0.000    0.000    0.000 base.py:647(__array__)
        6    0.000    0.000    0.000    0.000 indexing.py:1762(_validate_key)
       18    0.000    0.000    0.000    0.000 internals.py:2278(should_store)
        2    0.000    0.000    0.000    0.000 format.py:206(_get_footer)
        2    0.000    0.000    0.000    0.000 format.py:1368(_make_fixed_width)
        9    0.000    0.000    0.000    0.000 client.py:843(_server)
        1    0.000    0.000    0.000    0.000 run.py:1(<module>)
        1    0.000    0.000    0.004    0.004 profiledir.py:2(<module>)
        1    0.000    0.000    0.000    0.000 usage.py:3(<module>)
        1    0.000    0.000    0.000    0.000 keys.py:1(<module>)
        5    0.000    0.000    0.000    0.000 cache.py:49(decorator)
        1    0.000    0.000    0.000    0.000 concurrent.py:143(Future)
        3    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        4    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
       12    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.bincount}
        6    0.000    0.000    0.000    0.000 base.py:924(view)
        3    0.000    0.000    0.000    0.000 internals.py:1237(take_nd)
        1    0.000    0.000    0.000    0.000 alias.py:192(AliasManager)
        1    0.000    0.000    0.000    0.000 base.py:15(Input)
        1    0.000    0.000    0.000    0.000 cpr.py:1(<module>)
        1    0.000    0.000    0.003    0.003 generics.py:5(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 grammar.py:19(Grammar)
        9    0.000    0.000    0.000    0.000 filters.py:422(decorator)
        1    0.000    0.000    0.000    0.000 poll.py:1(<module>)
        1    0.000    0.000    0.004    0.004 posix.py:16(<module>)
       27    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
       11    0.000    0.000    0.013    0.001 warnings.py:106(_formatwarnmsg)
       35    0.000    0.000    0.000    0.000 enum.py:846(_high_bit)
       24    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.normalize_axis_index}
        3    0.000    0.000    0.000    0.000 numeric.py:2389(array_equal)
        9    0.000    0.000    0.000    0.000 request.py:393(get_full_url)
        9    0.000    0.000    0.000    0.000 feedparser.py:210(_pop_message)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'mmap.mmap' objects}
       15    0.000    0.000    0.000    0.000 typing.py:769(<genexpr>)
        8    0.000    0.000    0.000    0.000 base.py:912(__iter__)
       29    0.000    0.000    0.000    0.000 series.py:432(values)
        3    0.000    0.000    0.007    0.002 client.py:303(data)
        1    0.000    0.000    0.000    0.000 pydoc.py:369(Doc)
       26    0.000    0.000    0.000    0.000 skipdoctest.py:12(skip_doctest)
        1    0.000    0.000    0.003    0.003 formatter.py:10(<module>)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
        1    0.000    0.000    0.000    0.000 base.py:22(EventLoop)
        1    0.000    0.000    0.000    0.000 color_depth.py:1(<module>)
        1    0.000    0.000    0.000    0.000 auto_suggest.py:3(<module>)
        1    0.000    0.000    0.058    0.058 __init__.py:39(<module>)
        1    0.000    0.000    0.027    0.027 parser.py:25(<module>)
        1    0.000    0.000    0.009    0.009 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 instance.py:48(AbstractInstanceContext)
        1    0.000    0.000    0.000    0.000 usages.py:1(<module>)
        1    0.000    0.000    0.003    0.003 display.py:26(DisplayMagics)
        1    0.000    0.000    0.003    0.003 display.py:1(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:2(<module>)
       11    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:536(_code_to_timestamp_pyc)
        1    0.000    0.000    0.000    0.000 functools.py:747(singledispatch)
        9    0.000    0.000    0.000    0.000 request.py:1302(<dictcomp>)
        2    0.000    0.000    0.000    0.000 cast.py:74(maybe_downcast_to_dtype)
        2    0.000    0.000    0.000    0.000 base.py:2382(_format_with_header)
       12    0.000    0.000    0.000    0.000 ops.py:73(_maybe_match_name)
        9    0.000    0.000    0.000    0.000 range.py:315(equals)
       29    0.000    0.000    0.000    0.000 generic.py:2633(_check_setitem_copy)
       91    0.000    0.000    0.000    0.000 internals.py:203(internal_values)
       55    0.000    0.000    0.000    0.000 traitlets.py:900(_init_call)
        1    0.000    0.000    0.000    0.000 _process_posix.py:42(ProcessHandler)
        1    0.000    0.000    0.000    0.000 ptyprocess.py:128(PtyProcess)
        1    0.000    0.000    0.000    0.000 oinspect.py:53(<setcomp>)
        1    0.000    0.000    0.000    0.000 wildcard.py:25(<listcomp>)
        1    0.000    0.000    0.000    0.000 formatters.py:287(BaseFormatter)
        1    0.000    0.000    0.000    0.000 in_memory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vt100.py:375(Vt100_Output)
        1    0.000    0.000    0.000    0.000 pygments.py:8(<module>)
        2    0.000    0.000    0.000    0.000 simplegeneric.py:9(generic)
        4    0.000    0.000    0.000    0.000 normalizer.py:7(__new__)
        1    0.000    0.000    0.000    0.000 getattr_static.py:5(<module>)
        1    0.000    0.000    0.000    0.000 asynchronous.py:1(<module>)
        1    0.000    0.000    0.000    0.000 prompts.py:1(<module>)
        1    0.000    0.000    0.001    0.001 config.py:2(<module>)
        6    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 inspect.py:594(getdoc)
       60    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_integer}
        3    0.000    0.000    0.000    0.000 cast.py:257(maybe_promote)
       18    0.000    0.000    0.000    0.000 common.py:546(is_string_dtype)
       19    0.000    0.000    0.000    0.000 common.py:1170(is_datetime_or_timedelta_dtype)
       36    0.000    0.000    0.000    0.000 base.py:444(<genexpr>)
        3    0.000    0.000    0.000    0.000 base.py:2179(take)
        3    0.000    0.000    0.001    0.000 ops.py:974(_construct_result)
        9    0.000    0.000    0.000    0.000 generic.py:297(_construct_axes_dict)
        6    0.000    0.000    0.003    0.001 indexing.py:124(_get_label)
        9    0.000    0.000    0.001    0.000 series.py:397(_update_inplace)
        2    0.000    0.000    0.000    0.000 traitlets.py:1966(__init__)
        1    0.000    0.000    0.000    0.000 excolors.py:4(<module>)
        1    0.000    0.000    0.002    0.002 code.py:3(<module>)
       11    0.000    0.000    0.000    0.000 magic_arguments.py:167(real_name)
        1    0.000    0.000    0.000    0.000 getopt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:375(_default_mime_types)
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
        5    0.000    0.000    0.000    0.000 events.py:96(_define_event)
        1    0.000    0.000    0.000    0.000 backcall.py:6(<module>)
        1    0.000    0.000    0.000    0.000 color_depth.py:10(ColorDepth)
        1    0.000    0.000    0.000    0.000 pygments.py:1(<module>)
        1    0.000    0.000    0.257    0.257 __init__.py:37(<module>)
        1    0.000    0.000    0.000    0.000 function.py:124(FunctionExecutionContext)
